date,code,open,high,low,close,volume,amount,turn,pctChg
2020-11-16,sh.600519,1499.7428300000,1516.4407265000,1487.6993078000,1516.4407265000,3061349,5247897160.8600,0.243700,1.469200
2020-11-17,sh.600519,1525.1622000000,1527.2220455000,1491.0388871000,1503.9501740000,2522403,4355288046.5600,0.200800,-0.823700
2020-11-18,sh.600519,1503.2489500000,1508.0961609000,1475.3402348000,1484.5350345000,3517895,5973146815.3200,0.280000,-1.290900
2020-11-19,sh.600519,1476.5147850000,1512.0142500000,1473.0963180000,1507.7981407000,2781576,4767508752.8100,0.221400,1.567000
2020-11-20,sh.600519,1507.6316000000,1521.6560800000,1501.1891045000,1507.5965388000,2187466,3771894859.4900,0.174100,-0.013400
2020-11-23,sh.600519,1552.3433953000,1586.4316470000,1552.3433953000,1569.1727713000,6663724,11926870594.6000,0.530500,4.084400
2020-11-24,sh.600519,1551.4493347000,1562.4147250000,1535.2159991000,1545.7606550000,3246536,5736960168.0700,0.258400,-1.492000
2020-11-25,sh.600519,1544.0075950000,1550.4763864000,1511.1377200000,1513.6621264000,2822632,4910540740.6500,0.224700,-2.076600
2020-11-26,sh.600519,1512.8907800000,1525.1534347000,1512.1720254000,1520.2448667000,2322830,4027749312.8100,0.184900,0.434900
2020-11-27,sh.600519,1518.7284698000,1525.1884959000,1505.8785400000,1523.3214870000,2156861,3737697984.7000,0.171700,0.202400
2020-11-30,sh.600519,1520.7795500000,1524.1980170000,1502.2935323000,1502.2935323000,3194007,5520322173.1600,0.254300,-1.380400
2020-12-01,sh.600519,1512.8907800000,1524.2769047000,1507.6403653000,1522.5326100000,2819620,4891829153.1700,0.224500,1.347200
2020-12-02,sh.600519,1530.4213800000,1533.0509700000,1517.2734300000,1523.4179053000,2357169,4101369305.9900,0.187600,0.058100
2020-12-03,sh.600519,1523.4179053000,1538.8886598000,1518.2376130000,1533.0509700000,2950578,5147357780.6500,0.234900,0.632300
2020-12-04,sh.600519,1535.6805600000,1577.8416530000,1535.6805600000,1571.7147083000,6249119,11176048846.8700,0.497500,2.522000
2020-12-07,sh.600519,1580.1206310000,1613.1570467000,1578.2360915000,1588.6229720000,5833133,10617305103.9500,0.464300,1.075800
2020-12-08,sh.600519,1590.9019500000,1643.4937500000,1589.1488900000,1621.5805000000,6145400,11333352154.2700,0.489200,2.074600
2020-12-09,sh.600519,1635.5611535000,1635.6049800000,1611.9386700000,1612.8152000000,3115212,5766037608.8400,0.248000,-0.540500
2020-12-10,sh.600519,1612.8152000000,1621.3788981000,1602.2968400000,1606.5918370000,3265354,6009239910.8600,0.259900,-0.385900
2020-12-11,sh.600519,1608.2397134000,1610.4660996000,1581.9701093000,1595.2846000000,3077579,5595359665.3900,0.245000,-0.703800
2020-12-14,sh.600519,1602.0952381000,1604.0323694000,1590.9019500000,1603.1733700000,3305200,6026813427.8500,0.263100,0.494500
2020-12-15,sh.600519,1607.1177550000,1610.3784466000,1582.1366500000,1591.7872453000,2960497,5383582284.1700,0.235700,-0.710200
2020-12-16,sh.600519,1604.4881650000,1617.7851251000,1595.4686713000,1612.8152000000,3215016,5901298274.8500,0.255900,1.321000
2020-12-17,sh.600519,1617.6361150000,1637.3580400000,1612.8152000000,1635.1754803000,3603064,6683421886.3900,0.286800,1.386400
2020-12-18,sh.600519,1623.1670193000,1638.2433353000,1613.7618524000,1617.1978500000,2707698,5020968993.2200,0.215500,-1.099400
2020-12-21,sh.600519,1612.8152000000,1622.6586319000,1610.7115280000,1615.0065250000,3069672,5663526809.1300,0.244400,-0.135500
2020-12-22,sh.600519,1621.5542041000,1664.5217047000,1615.0152903000,1648.7529300000,4065060,7618583444.2900,0.323600,2.089600
2020-12-23,sh.600519,1663.6451747000,1670.8414860000,1596.1786606000,1614.2614745000,4770609,8901002261.8800,0.379800,-2.092000
2020-12-24,sh.600519,1593.5315400000,1629.3640864000,1573.3888806000,1604.3479202000,3785714,6921989374.4200,0.301400,-0.614100
2020-12-25,sh.600519,1580.3748247000,1618.9509100000,1577.7540000000,1604.0499000000,2308805,4218997634.2700,0.183800,-0.018600
2020-12-28,sh.600519,1601.0696980000,1655.5898640000,1600.5876065000,1641.7406900000,3008037,5616528738.0700,0.239500,2.349700
2020-12-29,sh.600519,1641.7406900000,1653.8368040000,1625.9631500000,1636.4815100000,2286759,4275994833.5500,0.182000,-0.320300
2020-12-30,sh.600519,1639.1111000000,1694.3324900000,1639.1023347000,1694.3324900000,3445210,6604461376.1100,0.274300,3.535100
2020-12-31,sh.600519,1701.3447300000,1752.1659394000,1699.5916700000,1751.3069400000,3886007,7682300728.3200,0.309300,3.362600
2021-01-04,sh.600519,1753.0424694000,1757.4338847000,1738.8689793000,1750.4304100000,4351400,8686920261.1200,0.346400,-0.050100
2021-01-05,sh.600519,1744.2947000000,1805.1697085000,1737.6856638000,1805.1697085000,5211605,10592557369.7000,0.414900,3.127200
2021-01-06,sh.600519,1809.8591440000,1862.6262500000,1784.6413759000,1840.7130000000,4741020,9882593867.1000,0.377400,1.969000
2021-01-07,sh.600519,1838.0834100000,1875.7742000000,1818.7997500000,1875.7742000000,3793139,7991178754.0700,0.302000,1.904800
2021-01-08,sh.600519,1877.5272600000,1885.3108464000,1808.2989206000,1831.9477000000,5386164,11345202869.1500,0.428800,-2.336400
2021-01-11,sh.600519,1831.9477000000,1884.9777650000,1804.4246580000,1840.4763369000,5107990,10768565414.6600,0.406600,0.465600
2021-01-12,sh.600519,1830.1946400000,1894.0936770000,1827.5650500000,1894.0936770000,4105859,8800558287.6600,0.326800,2.913200
2021-01-13,sh.600519,1896.8109200000,1904.9889449000,1871.3915500000,1896.8109200000,3438993,7418330853.8200,0.273800,0.143500
2021-01-14,sh.600519,1889.7986800000,1895.9343900000,1854.8338983000,1870.5150200000,3615220,7722089683.7200,0.287800,-1.386300
2021-01-15,sh.600519,1853.8609500000,1870.8218055000,1778.4793700000,1824.9354600000,5950939,12372103226.5500,0.473700,-2.436700
2021-01-18,sh.600519,1806.5809218000,1833.2449644000,1788.3578631000,1808.2813900000,3914404,8076715789.5000,0.311600,-0.912600
2021-01-19,sh.600519,1817.1431083000,1837.4698390000,1759.0642305000,1761.3081473000,4634519,9479278513.1900,0.368900,-2.597700
2021-01-20,sh.600519,1760.0722400000,1801.6986497000,1737.7207250000,1788.6734139000,4508242,9126453276.9800,0.358900,1.553700
2021-01-21,sh.600519,1795.1334400000,1831.9652306000,1788.9977300000,1814.4171000000,3831017,7953455966.9300,0.305000,1.439300
2021-01-22,sh.600519,1813.5405700000,1840.7130000000,1805.7394530000,1823.1385735000,2924761,6090260363.6000,0.232800,0.480700
2021-01-25,sh.600519,1825.8119900000,1910.3971350000,1825.8119900000,1906.4527500000,5595716,12029474557.6700,0.445400,4.569800
2021-01-26,sh.600519,1915.2180500000,1916.9711100000,1862.7226683000,1877.4308417000,3174746,6820173361.7100,0.252700,-1.522300
2021-01-27,sh.600519,1877.4308417000,1877.4308417000,1827.5650500000,1831.0711700000,3712017,7809446386.5400,0.295500,-2.469300
2021-01-28,sh.600519,1823.1824000000,1849.1802798000,1805.6693306000,1830.1946400000,3512864,7337084454.9800,0.279600,-0.047900
2021-01-29,sh.600519,1841.7560707000,1884.0837044000,1832.1405366000,1854.8952554000,3370133,7166179277.1700,0.268300,1.349600
2021-02-01,sh.600519,1867.0089000000,1893.3048000000,1836.3303500000,1848.8822596000,2934059,6219639110.8000,0.233600,-0.324200
2021-02-02,sh.600519,1851.4241966000,1884.5307347000,1842.5537130000,1880.1568500000,3458225,7372233581.9000,0.275300,1.691500
2021-02-03,sh.600519,1884.5395000000,1926.8496031000,1875.7742000000,1919.5218123000,3871415,8384049314.3100,0.308200,2.093700
2021-02-04,sh.600519,1920.4772300000,2042.3149000000,1920.4772300000,2034.2946505000,6385101,14596930187.5000,0.508300,5.979200
2021-02-05,sh.600519,2037.9322500000,2072.6428380000,2008.1302300000,2027.4138900000,3972906,9253566204.8200,0.316300,-0.338200
2021-02-08,sh.600519,2048.4506100000,2085.1596864000,2027.4138900000,2076.3242640000,3578573,8420758624.8100,0.284900,2.412500
2021-02-09,sh.600519,2076.3242640000,2153.1345879000,2059.8455000000,2153.1345879000,3329655,7972930044.9800,0.265100,3.699300
2021-02-10,sh.600519,2178.1770500000,2280.0298360000,2178.1770500000,2279.8545300000,6137057,15675929713.5000,0.488500,5.885400
2021-02-18,sh.600519,2268.4421094000,2303.4156564000,2160.6464500000,2165.9056300000,6591232,16704135269.4700,0.524700,-4.998100
2021-02-19,sh.600519,2148.5152748000,2188.3973898000,2087.5438480000,2156.2638000000,5938546,14525164524.5700,0.472700,-0.445200
2021-02-22,sh.600519,2151.8811500000,2151.8811500000,1996.9281766000,2005.5181706000,7893547,18498777222.5400,0.628400,-6.991100
2021-02-23,sh.600519,1985.4631642000,2055.3664317000,1985.3404500000,2022.1547100000,5745460,13316110795.1600,0.457400,0.829500
2021-02-24,sh.600519,2023.0224747000,2031.7965400000,1893.7430650000,1918.7241700000,8211578,18195034445.0100,0.653700,-5.114900
2021-02-25,sh.600519,1936.2547700000,1949.8409850000,1859.3042013000,1884.5395000000,5972643,12982145755.1200,0.475500,-1.781600
2021-02-26,sh.600519,1840.7130000000,1910.7915735000,1812.0504690000,1860.6803534000,6652506,14097015493.7000,0.529600,-1.266000
2021-03-01,sh.600519,1909.9588700000,1909.9588700000,1858.2436000000,1891.5517400000,4491626,9686945528.9200,0.357600,1.659100
2021-03-02,sh.600519,1910.8354000000,1910.8354000000,1781.9854900000,1803.8987400000,7076450,14796698645.5200,0.563300,-4.633900
2021-03-03,sh.600519,1788.1212000000,1884.3378981000,1781.9854900000,1875.7742000000,5421546,11366685429.0800,0.431600,3.984500
2021-03-04,sh.600519,1836.3303500000,1837.2068800000,1761.9129530000,1781.9854900000,6508829,13297304315.6500,0.518100,-5.000000
2021-03-05,sh.600519,1753.0600000000,1836.3303500000,1742.5416400000,1805.7482183000,6377920,13100315985.4200,0.507700,1.333500
2021-03-08,sh.600519,1818.7646888000,1827.5650500000,1717.9988000000,1717.9988000000,6309959,12724245990.3800,0.502300,-4.859400
2021-03-09,sh.600519,1713.6161500000,1753.0600000000,1665.5647754000,1697.8298447000,8226581,16100769578.8700,0.654900,-1.174000
2021-03-10,sh.600519,1732.8998100000,1752.9460511000,1724.1345100000,1726.7728653000,5117174,10136910283.8200,0.407400,1.704700
2021-03-11,sh.600519,1731.1467500000,1823.1736347000,1719.2960644000,1795.1334400000,5676897,11521736383.8500,0.451900,3.958900
2021-03-12,sh.600519,1814.4171000000,1820.5528100000,1754.8218253000,1775.8497800000,4032251,8181594631.1700,0.321000,-1.074200
2021-03-15,sh.600519,1796.8865000000,1814.2417940000,1710.2415095000,1731.5411885000,6248487,12459955712.1900,0.497400,-2.495100
2021-03-16,sh.600519,1731.0853929000,1770.5818347000,1722.3814500000,1762.2635650000,3464850,6918600717.4100,0.275800,1.774300
2021-03-17,sh.600519,1753.0600000000,1796.8865000000,1732.0320453000,1779.6714508000,3137491,6352656523.2400,0.249800,0.987800
2021-03-18,sh.600519,1783.7385500000,1828.7571308000,1783.7385500000,1814.1541410000,3386488,6997030294.3800,0.269600,1.937600
2021-03-19,sh.600519,1783.7385500000,1790.7507900000,1746.2493619000,1761.8253000000,3578077,7211521835.4800,0.284800,-2.884500
2021-03-22,sh.600519,1753.1476530000,1775.9286677000,1714.0982415000,1744.2859347000,3691407,7323391310.9300,0.293900,-0.995500
2021-03-23,sh.600519,1752.0782864000,1760.7734640000,1726.7641000000,1749.5538800000,2744619,5459520703.3100,0.218500,0.302000
2021-03-24,sh.600519,1736.4059300000,1764.4548900000,1736.4059300000,1743.4181700000,2935739,5857848160.3300,0.233700,-0.350700
2021-03-25,sh.600519,1726.7728653000,1743.3129864000,1706.4286040000,1727.6406300000,3157523,6216733243.7000,0.251400,-0.905000
2021-03-26,sh.600519,1739.9120500000,1772.3436600000,1716.2457400000,1764.4548900000,5001642,9987629443.8100,0.398200,2.130900
2021-03-29,sh.600519,1790.9260960000,1837.5136655000,1775.9812595000,1782.9496730000,5699220,11740129412.7900,0.453700,1.048200
2021-03-30,sh.600519,1788.1212000000,1828.4415800000,1783.8086724000,1802.1895065000,3262697,6717493349.5500,0.259700,1.079100
2021-03-31,sh.600519,1792.5915030000,1793.3979106000,1753.0600000000,1760.9487700000,3715441,7489086233.4300,0.295800,-2.288400
2021-04-01,sh.600519,1771.4671300000,1794.0816040000,1754.1293666000,1792.0655850000,2658763,5379775870.0200,0.211700,1.767000
2021-04-02,sh.600519,1802.1456800000,1897.6874500000,1802.1456800000,1895.0578600000,5202757,10981752657.5800,0.414200,5.747100
2021-04-06,sh.600519,1894.1813300000,1895.0403294000,1842.7290190000,1863.5290759000,3274177,6967525036.5900,0.260600,-1.663700
2021-04-07,sh.600519,1844.2717118000,1855.8769690000,1796.8865000000,1806.5283300000,4020097,8317799924.6500,0.320000,-3.058800
2021-04-08,sh.600519,1794.2832059000,1822.3058700000,1791.6273200000,1814.4171000000,2854762,5893307514.4700,0.227300,0.436700
2021-04-09,sh.600519,1789.8742600000,1800.3926200000,1757.4514153000,1770.5906000000,2880886,5832453811.8000,0.229300,-2.415500
2021-04-12,sh.600519,1762.7018300000,1779.3559000000,1745.7848010000,1760.8523517000,3194307,6409917317.5800,0.254300,-0.550000
2021-04-13,sh.600519,1770.5906000000,1796.7111940000,1760.9487700000,1771.4671300000,2899215,5883787293.2700,0.230800,0.602800
2021-04-14,sh.600519,1783.7385500000,1795.1334400000,1767.0844800000,1794.2569100000,2411465,4908790022.8400,0.192000,1.286500
2021-04-15,sh.600519,1780.1447770000,1794.1692570000,1744.2947000000,1766.7338680000,3436621,6903769489.5100,0.273600,-1.534000
2021-04-16,sh.600519,1775.0433724000,1812.6640400000,1763.5783600000,1801.2516194000,3029370,6183895053.7500,0.241200,1.953800
2021-04-19,sh.600519,1801.2691500000,1839.2754908000,1781.9854900000,1830.1946400000,3175391,6610577917.1800,0.252800,1.606800
2021-04-20,sh.600519,1815.3812830000,1866.1323700000,1814.4171000000,1836.1550440000,2829037,5949669952.6800,0.225200,0.325700
2021-04-21,sh.600519,1819.6762800000,1838.7846340000,1810.1221030000,1823.1824000000,2614975,5446145952.1300,0.208200,-0.706500
2021-04-22,sh.600519,1831.8600470000,1839.8364700000,1798.2012950000,1801.7074150000,2685002,5539295655.7700,0.213700,-1.177900
2021-04-23,sh.600519,1802.1193841000,1858.1384164000,1799.0778250000,1848.5491782000,3346277,7002695288.1000,0.266400,2.599900
2021-04-26,sh.600519,1868.7619600000,1871.3915500000,1817.5726080000,1821.2715646000,3404511,7160836874.3600,0.271000,-1.475600
2021-04-27,sh.600519,1829.3882324000,1836.5494825000,1810.1133377000,1835.8394932000,2210785,4607779001.5600,0.176000,0.799900
2021-04-28,sh.600519,1761.8253000000,1794.6951750000,1755.6895900000,1789.8742600000,8134295,16463574636.6000,0.647500,-2.503800
2021-04-29,sh.600519,1794.2919712000,1796.8339082000,1765.3314200000,1776.1653308000,4128378,8370431227.6800,0.328600,-0.765900
2021-04-30,sh.600519,1775.8497800000,1784.6150800000,1756.3119263000,1759.0028734000,3840137,7723747038.4300,0.305700,-0.966300
2021-05-06,sh.600519,1753.0600000000,1759.0554652000,1711.8630900000,1717.1222700000,5354614,10584968907.1400,0.426300,-2.380900
2021-05-07,sh.600519,1722.3814500000,1724.9935094000,1666.2835300000,1668.0365900000,5249339,10101703446.0600,0.417900,-2.858600
2021-05-10,sh.600519,1665.4070000000,1673.2957700000,1635.6137453000,1647.0261659000,4600318,8677753607.6000,0.366200,-1.259600
2021-05-11,sh.600519,1644.3702800000,1723.2579800000,1642.0036490000,1717.1222700000,4249412,8209251913.8800,0.338300,4.255900
2021-05-12,sh.600519,1708.4270924000,1752.1834700000,1708.3569700000,1739.0355200000,3269887,6473203286.0600,0.260300,1.276200
2021-05-13,sh.600519,1723.0388475000,1739.9558765000,1711.8630900000,1728.0788950000,2507751,4934954969.1400,0.199600,-0.630000
2021-05-14,sh.600519,1737.2824600000,1779.7941650000,1732.0232800000,1761.6938205000,3561129,7150302044.3700,0.283500,1.945200
2021-05-17,sh.600519,1775.0609030000,1827.7403560000,1775.0609030000,1803.8636788000,4452400,9178509985.3700,0.354400,2.393700
2021-05-18,sh.600519,1810.0344500000,1820.5528100000,1792.5564418000,1805.0469943000,1750428,3595891741.8300,0.139300,0.065600
2021-05-19,sh.600519,1804.7752700000,1818.6332093000,1788.1212000000,1796.0099700000,2240972,4606452358.4700,0.178400,-0.500700
2021-05-20,sh.600519,1817.9232200000,1818.0108730000,1792.8194008000,1804.6700864000,2185716,4500663211.2500,0.174000,0.482200
2021-05-21,sh.600519,1801.3392724000,1823.0772164000,1785.5091406000,1789.9619130000,2424823,4976601457.7900,0.193000,-0.815000
2021-05-24,sh.600519,1797.7630300000,1823.2349918000,1780.2324300000,1815.5478237000,3254808,6705879397.2900,0.259100,1.429400
2021-05-25,sh.600519,1827.5650500000,1928.4536530000,1827.5650500000,1923.5450850000,6775695,14636718750.4200,0.539400,5.948500
2021-05-26,sh.600519,1935.3607094000,1965.0049540000,1922.3004124000,1945.8966000000,3860420,8558038173.7100,0.307300,1.162000
2021-05-27,sh.600519,1938.0253606000,2033.5496000000,1929.3301830000,1967.8098500000,4537338,10240368980.3600,0.361200,1.126100
2021-05-28,sh.600519,1964.2774341000,1972.1925000000,1933.1956803000,1954.6619000000,2580731,5741331985.5200,0.205400,-0.668200
2021-05-31,sh.600519,1941.9522150000,1944.4503255000,1903.8231600000,1944.1435400000,3173900,6960864260.2000,0.252700,-0.538100
2021-06-01,sh.600519,1947.6496600000,1971.2721435000,1933.6251800000,1964.2599035000,3061634,6832594465.5000,0.243700,1.034700
2021-06-02,sh.600519,1972.1925000000,1984.4639200000,1935.5360154000,1947.6496600000,2286277,5088908383.9800,0.182000,-0.845600
2021-06-03,sh.600519,1945.8966000000,1981.2558202000,1937.2014224000,1947.8424966000,2345031,5242453018.5000,0.186700,0.009900
2021-06-04,sh.600519,1941.5139500000,2005.5006400000,1940.6724812000,1973.5072950000,3142219,7058715114.6800,0.250100,1.317600
2021-06-07,sh.600519,1985.3404500000,1997.6118700000,1963.4359653000,1990.5996300000,2546627,5756592694.1700,0.202700,0.866100
2021-06-08,sh.600519,1980.9578000000,1998.4796347000,1894.3128095000,1920.4772300000,4731363,10479943156.1000,0.376600,-3.522700
2021-06-09,sh.600519,1921.3537600000,1940.6374200000,1893.4012183000,1927.9277350000,2550235,5591378816.6100,0.203000,0.388000
2021-06-10,sh.600519,1923.9833500000,1973.3933461000,1919.6708224000,1962.0948744000,2556663,5707338424.2300,0.203500,1.772200
2021-06-11,sh.600519,1962.5506700000,1966.9333200000,1909.7923293000,1909.7923293000,3397066,7513797036.4300,0.270400,-2.665600
2021-06-15,sh.600519,1924.0710030000,1936.1495864000,1882.7864400000,1922.2302900000,2936130,6412821567.2300,0.233700,0.651300
2021-06-16,sh.600519,1921.3537600000,1923.9833500000,1882.7864400000,1891.5517400000,2759315,5978924528.0600,0.219700,-1.596000
2021-06-17,sh.600519,1889.4918945000,1917.8476400000,1879.5958708000,1890.5963223000,2106753,4558702643.1100,0.167700,-0.050500
2021-06-18,sh.600519,1881.9099100000,1890.2369450000,1810.0344500000,1832.7716382000,5402821,11329180836.3200,0.430100,-3.058500
2021-06-21,sh.600519,1827.5650500000,1840.4412757000,1796.8865000000,1824.6199092000,3548826,7367986470.8000,0.282500,-0.444800
2021-06-22,sh.600519,1833.7007600000,1838.9599400000,1800.2962017000,1818.7734541000,3322818,6900830616.2100,0.264500,-0.320400
2021-06-23,sh.600519,1823.1824000000,1825.8119900000,1782.9934995000,1786.3681400000,3707901,7596735684.4500,0.295200,-1.781700
2021-06-24,sh.600519,1788.1299653000,1823.1824000000,1771.4671300000,1812.7078665000,3147370,6452557072.5600,0.250500,1.474500
2021-06-25,sh.600519,1813.7697586800,1866.0073470000,1807.2577558000,1850.9660360000,3587543,7459680452.0000,0.285600,2.110500
2021-06-28,sh.600519,1858.0443000000,1873.9703940000,1834.1551590000,1860.7074968300,2745242,5750241214.0900,0.218500,0.526300
2021-06-29,sh.600519,1865.1225640000,1871.3160450000,1814.6899330000,1824.4225460000,3303063,6835635172.0600,0.262900,-1.950100
2021-06-30,sh.600519,1827.0768950000,1835.0399420000,1810.5314529000,1819.7331961000,2191566,4511484217.0600,0.174500,-0.257000
2021-07-01,sh.600519,1822.6264365100,1866.8921300000,1797.5251428000,1862.4682150000,3370124,6970730877.5800,0.268300,2.348400
2021-07-02,sh.600519,1835.9247250000,1835.9247250000,1779.7410045000,1781.0681790000,4627531,9388640194.1800,0.368400,-4.370500
2021-07-05,sh.600519,1769.5660000000,1787.1554860400,1756.2942550000,1764.2573020000,3442095,6872797767.5200,0.274000,-0.943900
2021-07-06,sh.600519,1765.1420850000,1781.9529620000,1734.1835278300,1780.9797007000,3528251,7015883090.9900,0.280900,0.947800
2021-07-07,sh.600519,1778.4138300000,1795.1185330400,1768.6900648300,1773.1051320000,2812212,5658210730.1800,0.223900,-0.442100
2021-07-08,sh.600519,1769.6544783000,1773.1051320000,1741.2529440000,1756.2942550000,3551669,7027713779.8700,0.282700,-0.948100
2021-07-09,sh.600519,1738.1738991600,1757.0994075300,1720.9029350000,1744.8894021300,3090790,6072340992.9500,0.246000,-0.649400
2021-07-12,sh.600519,1747.9330556500,1768.4865647400,1716.9214115000,1735.0594630000,3901024,7658786228.0000,0.310500,-0.563400
2021-07-13,sh.600519,1741.2529440000,1774.4323065000,1738.5985950000,1754.4362107000,2992471,5946287258.9100,0.238200,1.116800
2021-07-14,sh.600519,1746.5616420000,1747.0040335000,1720.9029350000,1735.9442460000,3077069,6011814880.1500,0.245000,-1.054000
2021-07-15,sh.600519,1729.7684606600,1781.0681790000,1725.8577198000,1767.7875861700,4219005,8391506228.5100,0.335900,1.834400
2021-07-16,sh.600519,1751.8703400000,1766.5577378000,1725.3268500000,1730.5470697000,3540764,6958296858.7500,0.281900,-2.106600
2021-07-19,sh.600519,1730.5382218700,1757.1790380000,1717.3638030000,1747.4464250000,3005234,5900348209.6300,0.239200,0.976500
2021-07-20,sh.600519,1747.4464250000,1759.7714521900,1735.4222240300,1751.8703400000,2347521,4639300956.0500,0.186900,0.253200
2021-07-21,sh.600519,1759.8333870000,1774.8746980000,1735.9530938300,1742.1377270000,2978013,5902656220.5300,0.237100,-0.555600
2021-07-22,sh.600519,1734.1746800000,1746.4731637000,1715.5588456800,1716.4878678300,3909047,7619076855.1100,0.311200,-1.472300
2021-07-23,sh.600519,1714.5501930600,1714.5501930600,1676.7434154700,1681.0877000000,4758547,9057761875.7100,0.378800,-2.062400
2021-07-26,sh.600519,1662.5072570000,1662.5072570000,1574.9137400000,1596.2458581300,9861948,17894360803.1900,0.785100,-5.046800
2021-07-27,sh.600519,1595.2637490000,1601.4572300000,1506.7854490000,1515.5359528700,8657699,15230805685.4800,0.689200,-5.056200
2021-07-28,sh.600519,1506.7854490000,1582.1689606000,1488.3111799600,1565.0926487000,8536884,14792470948.0500,0.679600,3.269900
2021-07-29,sh.600519,1601.4660778300,1612.9594090000,1534.5145482200,1548.1844455700,6386385,11299569856.9800,0.508400,-1.080300
2021-07-30,sh.600519,1526.2506750000,1526.2506750000,1466.7578660800,1485.5418091700,7773589,13109725032.4200,0.618800,-4.046200
2021-08-02,sh.600519,1472.2789120000,1553.6612523400,1433.9855037600,1552.7941650000,9740065,16515259088.9600,0.775400,4.527100
2021-08-03,sh.600519,1530.6745900000,1565.1722791700,1494.2215304000,1547.7509019000,5437475,9447823227.1700,0.432900,-0.324800
2021-08-04,sh.600519,1534.2668089800,1557.2180800000,1520.0571940000,1525.3658920000,3817549,6614683378.4300,0.303900,-1.446300
2021-08-05,sh.600519,1497.8314450400,1543.9463350000,1483.2148298800,1503.2463170000,4805969,8177369850.6300,0.382600,-1.450100
2021-08-06,sh.600519,1494.3984870000,1498.8312498300,1456.8836878000,1478.4723930000,4568610,7616109614.9700,0.363700,-1.648000
2021-08-09,sh.600519,1460.7767330000,1512.0941470000,1459.8919500000,1498.6454454000,4769775,8028155490.3800,0.379700,1.364500
2021-08-10,sh.600519,1504.1311000000,1595.1575750400,1482.0115250000,1591.7246170000,8328505,14549496462.9100,0.663000,6.210900
2021-08-11,sh.600519,1574.9225878300,1579.3465028300,1548.3790978300,1548.8126415000,3866259,6821292779.0100,0.307800,-2.695900
2021-08-12,sh.600519,1532.4441560000,1547.4854670000,1491.9122467700,1495.2832700000,4755097,8130692626.4600,0.378500,-3.456200
2021-08-13,sh.600519,1495.2832700000,1515.6332790000,1485.5506570000,1504.1664913200,3790452,6418412543.9000,0.301700,0.594100
2021-08-16,sh.600519,1500.5919680000,1516.1641488000,1490.9301376400,1503.4232736000,2805697,4773049794.4000,0.223300,-0.049400
2021-08-17,sh.600519,1504.1311000000,1504.1311000000,1441.2053330400,1446.6202050000,6120077,10140291982.1800,0.487200,-3.778200
2021-08-18,sh.600519,1437.4715487800,1453.6896211700,1415.6528000000,1433.3484600000,5997026,9701556273.1500,0.477400,-0.917400
2021-08-19,sh.600519,1435.3126782600,1453.8754256000,1415.6528000000,1433.3219165100,4129195,6682355677.8700,0.328700,-0.001900
2021-08-20,sh.600519,1375.9879781100,1413.4850816500,1349.7364665000,1369.6440840000,11454454,17825198285.9800,0.911800,-4.442700
2021-08-23,sh.600519,1360.6900800400,1414.7680170000,1359.7079709100,1389.2774187700,7159720,11218832882.5300,0.570000,1.433500
2021-08-24,sh.600519,1393.5332250000,1453.3003166500,1385.3666779100,1437.9316359400,7259447,11703813763.5000,0.577900,3.502100
2021-08-25,sh.600519,1457.8038621200,1487.2052012100,1453.6984690000,1473.1813906600,5423890,9037626406.2100,0.431800,2.451400
2021-08-26,sh.600519,1473.1548471700,1473.1548471700,1410.9811457600,1411.2288850000,5402037,8722233200.5900,0.430000,-4.205400
2021-08-27,sh.600519,1405.9201870000,1437.7723750000,1401.5847503000,1412.1402114900,3609545,5791426192.0500,0.287300,0.064600
2021-08-30,sh.600519,1420.0767150000,1427.1549790000,1367.8302788500,1403.2658380000,5158770,8098190333.4100,0.410700,-0.628400
2021-08-31,sh.600519,1406.6280134000,1430.1190020500,1375.9260433000,1378.4919140000,4367709,6888080926.7100,0.347700,-1.765400
2021-09-01,sh.600519,1379.3766970000,1446.6113571700,1354.6912513000,1435.1268738300,7731610,12370243405.1900,0.615500,4.108500
2021-09-02,sh.600519,1444.8417911700,1453.6984690000,1416.4402568700,1432.2867204000,4283679,6939707277.2300,0.341000,-0.197900
2021-09-03,sh.600519,1424.5183256600,1468.5539755700,1399.7267060000,1467.1648662600,5283518,8631165695.8900,0.420600,2.435100
2021-09-06,sh.600519,1459.0071670000,1511.3509292800,1438.7898754500,1478.1804146100,5533806,9306030671.1900,0.440500,0.750800
2021-09-07,sh.600519,1469.6511064900,1490.3992678400,1460.7767330000,1476.7028270000,3121122,5204051657.3000,0.248500,-0.100000
2021-09-08,sh.600519,1468.7397800000,1478.6316539400,1440.4975066400,1444.9391173000,3306367,5428265636.1300,0.263200,-2.151000
2021-09-09,sh.600519,1438.6571580000,1455.4680350000,1436.8964398300,1445.8062046400,1995013,3257785762.0200,0.158800,0.060000
2021-09-10,sh.600519,1445.8062046400,1476.5258704000,1444.8506390000,1471.0225201400,3338811,5528034093.4400,0.265800,1.744100
2021-09-13,sh.600519,1473.1636950000,1489.9745720000,1451.1325983000,1463.4310820000,2772002,4605031710.5300,0.220700,-0.516100
2021-09-14,sh.600519,1467.8549970000,1489.0897890000,1462.5462990000,1466.0854310000,3376061,5638962653.7000,0.268800,0.181400
